lambda_1,lambda_2,x_min_mode,x_max_mode,step_mode,count_all,count_ft,fraction_all,cumulative_fraction_all,fraction_ft,mode_id
1.5406,1.54439,5,140,0.020458,1,0,1.1301478233352923e-05,0.9955133131413697,0.0,1115
1.5406,1.54439,5,145,0.010231,1,0,1.1301478233352923e-05,0.9955246146196031,0.0,1116
1.5406,1.54439,6,100,0.02,1,1,1.1301478233352923e-05,0.9955359160978364,0.0004725897920604915,1117
1.5406,1.54439,7,51,0.03,1,0,1.1301478233352923e-05,0.9955472175760698,0.0,1118
1.5406,1.54439,7,100,0.02,1,1,1.1301478233352923e-05,0.9955585190543031,0.0004725897920604915,1119
1.5406,1.54439,8,65,0.013,1,0,1.1301478233352923e-05,0.9955698205325365,0.0,1120
1.5406,1.54439,8,81,0.014323,1,0,1.1301478233352923e-05,0.9955811220107699,0.0,1121
1.5406,1.54439,9,65,0.020458,1,0,1.1301478233352923e-05,0.9955924234890032,0.0,1122
1.5406,1.54439,10,12,0.020458,1,0,1.1301478233352923e-05,0.9956037249672366,0.0,1123
1.5406,1.54439,10,36,0.020458,1,0,1.1301478233352923e-05,0.99561502644547,0.0,1124
1.5406,1.54439,10,40,0.024545,1,0,1.1301478233352923e-05,0.9956263279237033,0.0,1125
1.5406,1.54439,10,45,0.017392,1,0,1.1301478233352923e-05,0.9956376294019367,0.0,1126
1.5406,1.54439,10,50,0.104318,1,0,1.1301478233352923e-05,0.99564893088017,0.0,1127
1.5406,1.54439,10,60,0.011254,1,0,1.1301478233352923e-05,0.9956602323584034,0.0,1128
1.5406,1.54439,10,70,0.013,1,0,1.1301478233352923e-05,0.9956715338366368,0.0,1129
1.5406,1.54439,10,70,0.017,1,1,1.1301478233352923e-05,0.9956828353148701,0.0004725897920604915,1130
1.5406,1.54439,10,70,0.023531,1,0,1.1301478233352923e-05,0.9956941367931035,0.0,1131
1.5406,1.54439,10,75,0.007,1,0,1.1301478233352923e-05,0.9957054382713368,0.0,1132
1.5406,1.54439,10,75,0.013,1,0,1.1301478233352923e-05,0.9957167397495702,0.0,1133
1.5406,1.54439,10,80,0.013,1,0,1.1301478233352923e-05,0.9957280412278036,0.0,1134
1.5406,1.54439,10,80,0.018415,1,0,1.1301478233352923e-05,0.9957393427060369,0.0,1135
1.5406,1.54439,10,80,0.022507,1,0,1.1301478233352923e-05,0.9957506441842703,0.0,1136
1.5406,1.54439,10,80,0.030692,1,0,1.1301478233352923e-05,0.9957619456625036,0.0,1137
1.5406,1.54439,10,80,0.040923,1,0,1.1301478233352923e-05,0.995773247140737,0.0,1138
1.5406,1.54439,10,80,0.079799,1,0,1.1301478233352923e-05,0.9957845486189704,0.0,1139
1.5406,1.54439,10,81,0.010231,1,0,1.1301478233352923e-05,0.9957958500972037,0.0,1140
1.5406,1.54439,10,81,0.033887,1,0,1.1301478233352923e-05,0.9958071515754371,0.0,1141
1.5406,1.54439,10,85,0.010231,1,0,1.1301478233352923e-05,0.9958184530536704,0.0,1142
1.5406,1.54439,10,89,0.016369,1,0,1.1301478233352923e-05,0.9958297545319038,0.0,1143
1.5406,1.54439,10,89,0.218864,1,0,1.1301478233352923e-05,0.9958410560101372,0.0,1144
1.5406,1.54439,10,90,0.02,1,1,1.1301478233352923e-05,0.9958523574883705,0.0004725897920604915,1145
1.5406,1.54439,10,90,0.040923,1,0,1.1301478233352923e-05,0.9958636589666039,0.0,1146
1.5406,1.54439,10,90,0.104318,1,0,1.1301478233352923e-05,0.9958749604448373,0.0,1147
1.5406,1.54439,10,90,0.267955,1,0,1.1301478233352923e-05,0.9958862619230706,0.0,1148
1.5406,1.54439,10,91,0.012277,1,0,1.1301478233352923e-05,0.995897563401304,0.0,1149
1.5406,1.54439,10,91,0.021484,1,0,1.1301478233352923e-05,0.9959088648795373,0.0,1150
1.5406,1.54439,10,91,0.028646,1,0,1.1301478233352923e-05,0.9959201663577707,0.0,1151
1.5406,1.54439,10,92,0.017392,1,0,1.1301478233352923e-05,0.9959314678360041,0.0,1152
1.5406,1.54439,10,93,0.014323,1,0,1.1301478233352923e-05,0.9959427693142374,0.0,1153
1.5406,1.54439,10,100,0.018415,1,0,1.1301478233352923e-05,0.9959540707924708,0.0,1154
1.5406,1.54439,10,110,0.051153,1,0,1.1301478233352923e-05,0.9959653722707041,0.0,1155
1.5406,1.54439,10,110,0.204545,1,0,1.1301478233352923e-05,0.9959766737489375,0.0,1156
1.5406,1.54439,10,120,0.01671,1,1,1.1301478233352923e-05,0.9959879752271709,0.0004725897920604915,1157
1.5406,1.54439,10,140,0.040923,1,0,1.1301478233352923e-05,0.9959992767054042,0.0,1158
1.5406,1.54439,10,150,0.049091,1,0,1.1301478233352923e-05,0.9960105781836376,0.0,1159
1.5406,1.54439,10,160,0.015346,1,0,1.1301478233352923e-05,0.996021879661871,0.0,1160
1.5406,1.54439,10,160,0.025,1,1,1.1301478233352923e-05,0.9960331811401043,0.0004725897920604915,1161
1.5406,1.54439,11,140,0.016,1,1,1.1301478233352923e-05,0.9960444826183377,0.0004725897920604915,1162
1.5406,1.54439,12,90,0.01,1,1,1.1301478233352923e-05,0.996055784096571,0.0004725897920604915,1163
1.5406,1.54439,12,120,0.01,1,1,1.1301478233352923e-05,0.9960670855748044,0.0004725897920604915,1164
1.5406,1.54439,15,22,0.05,1,0,1.1301478233352923e-05,0.9960783870530378,0.0,1165
1.5406,1.54439,15,41,0.020458,1,0,1.1301478233352923e-05,0.9960896885312711,0.0,1166
1.5406,1.54439,15,50,0.0066,1,1,1.1301478233352923e-05,0.9961009900095045,0.0004725897920604915,1167
1.5406,1.54439,15,50,0.020458,1,0,1.1301478233352923e-05,0.9961122914877378,0.0,1168
1.5406,1.54439,15,55,0.060081,1,0,1.1301478233352923e-05,0.9961235929659712,0.0,1169
1.5406,1.54439,15,65,0.020458,1,0,1.1301478233352923e-05,0.9961348944442046,0.0,1170
1.5406,1.54439,15,70,0.019438,1,0,1.1301478233352923e-05,0.9961461959224379,0.0,1171
1.5406,1.54439,15,80,0.008185,1,0,1.1301478233352923e-05,0.9961574974006713,0.0,1172
1.5406,1.54439,15,80,0.010231,1,0,1.1301478233352923e-05,0.9961687988789046,0.0,1173
1.5406,1.54439,15,91,0.020458,1,0,1.1301478233352923e-05,0.996180100357138,0.0,1174
1.5406,1.54439,15,100,0.01,1,1,1.1301478233352923e-05,0.9961914018353714,0.0004725897920604915,1175
1.5406,1.54439,15,120,0.02,1,1,1.1301478233352923e-05,0.9962027033136047,0.0004725897920604915,1176
1.5406,1.54439,15,130,0.019438,1,0,1.1301478233352923e-05,0.9962140047918381,0.0,1177
1.5406,1.54439,18,35,0.080822,1,0,1.1301478233352923e-05,0.9962253062700714,0.0,1178
1.5406,1.54439,18,68,0.05,1,0,1.1301478233352923e-05,0.9962366077483048,0.0,1179
1.5406,1.54439,20,30,0.005,1,0,1.1301478233352923e-05,0.9962479092265382,0.0,1180
1.5406,1.54439,20,35,0.029669,1,0,1.1301478233352923e-05,0.9962592107047715,0.0,1181
1.5406,1.54439,20,50,0.009208,1,0,1.1301478233352923e-05,0.9962705121830049,0.0,1182
1.5406,1.54439,20,60,0.001,1,0,1.1301478233352923e-05,0.9962818136612382,0.0,1183
1.5406,1.54439,20,60,0.013,1,0,1.1301478233352923e-05,0.9962931151394716,0.0,1184
1.5406,1.54439,20,60,0.05,1,0,1.1301478233352923e-05,0.996304416617705,0.0,1185
1.5406,1.54439,20,80,0.01,1,1,1.1301478233352923e-05,0.9963157180959383,0.0004725897920604915,1186
1.5406,1.54439,20,85,0.020458,1,0,1.1301478233352923e-05,0.9963270195741717,0.0,1187
1.5406,1.54439,20,89,0.020458,1,0,1.1301478233352923e-05,0.996338321052405,0.0,1188
1.5406,1.54439,20,90,0.015346,1,0,1.1301478233352923e-05,0.9963496225306384,0.0,1189
1.5406,1.54439,20,90,0.021484,1,0,1.1301478233352923e-05,0.9963609240088718,0.0,1190
1.5406,1.54439,20,91,0.089007,1,0,1.1301478233352923e-05,0.9963722254871051,0.0,1191
1.5406,1.54439,20,95,0.020458,1,0,1.1301478233352923e-05,0.9963835269653385,0.0,1192
1.5406,1.54439,20,95,0.029669,1,0,1.1301478233352923e-05,0.9963948284435719,0.0,1193
1.5406,1.54439,20,100,0.204545,1,0,1.1301478233352923e-05,0.9964061299218052,0.0,1194
1.5406,1.54439,20,105,0.020458,1,0,1.1301478233352923e-05,0.9964174314000386,0.0,1195
1.5406,1.54439,20,121,0.020458,1,0,1.1301478233352923e-05,0.9964287328782719,0.0,1196
1.5406,1.54439,22,90,0.020458,1,0,1.1301478233352923e-05,0.9964400343565053,0.0,1197
1.5406,1.54439,24,37,0.010231,1,0,1.1301478233352923e-05,0.9964513358347387,0.0,1198
1.5406,1.54439,25,60,0.020458,1,0,1.1301478233352923e-05,0.996462637312972,0.0,1199
1.5406,1.54439,25,80,0.015346,1,0,1.1301478233352923e-05,0.9964739387912054,0.0,1200
1.5406,1.54439,25,95,0.01,1,0,1.1301478233352923e-05,0.9964852402694387,0.0,1201
1.5406,1.54439,25,100,0.013,1,1,1.1301478233352923e-05,0.9964965417476721,0.0004725897920604915,1202
1.5406,1.54439,28,38,0.010231,1,0,1.1301478233352923e-05,0.9965078432259055,0.0,1203
1.5406,1.54439,29,37,0.016369,1,0,1.1301478233352923e-05,0.9965191447041388,0.0,1204
1.5406,1.54439,30,40,0.019438,1,0,1.1301478233352923e-05,0.9965304461823722,0.0,1205
1.5406,1.54439,30,40,0.020458,1,0,1.1301478233352923e-05,0.9965417476606055,0.0,1206
1.5406,1.54439,30,45,0.020458,1,0,1.1301478233352923e-05,0.9965530491388389,0.0,1207
1.5406,1.54439,30,50,0.015346,1,0,1.1301478233352923e-05,0.9965643506170723,0.0,1208
1.5406,1.54439,30,50,0.019438,1,0,1.1301478233352923e-05,0.9965756520953056,0.0,1209
1.5406,1.54439,30,60,0.020458,1,0,1.1301478233352923e-05,0.996586953573539,0.0,1210
1.5406,1.54439,30,60,0.022507,1,0,1.1301478233352923e-05,0.9965982550517724,0.0,1211
1.5406,1.54439,30,70,0.020458,1,0,1.1301478233352923e-05,0.9966095565300057,0.0,1212
1.5406,1.54439,30,80,0.104318,1,0,1.1301478233352923e-05,0.9966208580082391,0.0,1213
1.5406,1.54439,30,90,0.01,1,1,1.1301478233352923e-05,0.9966321594864724,0.0004725897920604915,1214
1.5406,1.54439,30,90,0.02,1,1,1.1301478233352923e-05,0.9966434609647058,0.0004725897920604915,1215
1.5406,1.54439,30,91,0.020458,1,0,1.1301478233352923e-05,0.9966547624429392,0.0,1216
1.5406,1.54439,30,100,0.05,1,0,1.1301478233352923e-05,0.9966660639211725,0.0,1217
1.5406,1.54439,30,110,0.020458,1,0,1.1301478233352923e-05,0.9966773653994059,0.0,1218
1.5406,1.54439,30,121,0.020458,1,0,1.1301478233352923e-05,0.9966886668776392,0.0,1219
1.5406,1.54439,31,36,0.020458,1,0,1.1301478233352923e-05,0.9966999683558726,0.0,1220
1.5406,1.54439,33,36,0.010231,1,0,1.1301478233352923e-05,0.996711269834106,0.0,1221
1.5406,1.54439,34,40,0.010231,1,0,1.1301478233352923e-05,0.9967225713123393,0.0,1222
1.5406,1.54439,34,41,0.020458,1,0,1.1301478233352923e-05,0.9967338727905727,0.0,1223
1.5406,1.54439,35,36,0.020458,1,0,1.1301478233352923e-05,0.996745174268806,0.0,1224
1.5406,1.54439,35,38,0.02,1,0,1.1301478233352923e-05,0.9967564757470394,0.0,1225
1.5406,1.54439,35,70,0.020458,1,0,1.1301478233352923e-05,0.9967677772252728,0.0,1226
1.5406,1.54439,35,130,0.020458,1,0,1.1301478233352923e-05,0.9967790787035061,0.0,1227
1.5406,1.54439,36,60,0.020458,1,0,1.1301478233352923e-05,0.9967903801817395,0.0,1228
1.5406,1.54439,37,39,0.020458,1,0,1.1301478233352923e-05,0.9968016816599728,0.0,1229
1.5406,1.54439,38,40,0.020458,1,0,1.1301478233352923e-05,0.9968129831382062,0.0,1230
1.5406,1.54439,40,50,0.020458,1,0,1.1301478233352923e-05,0.9968242846164396,0.0,1231
1.5406,1.54439,40,50,0.049091,1,0,1.1301478233352923e-05,0.9968355860946729,0.0,1232
1.5406,1.54439,40,80,0.029669,1,0,1.1301478233352923e-05,0.9968468875729063,0.0,1233
1.5406,1.54439,41,45,0.019438,1,0,1.1301478233352923e-05,0.9968581890511397,0.0,1234
1.5406,1.54439,42,46,0.020458,1,0,1.1301478233352923e-05,0.996869490529373,0.0,1235
1.5406,1.54439,47,60,0.020458,1,0,1.1301478233352923e-05,0.9968807920076064,0.0,1236
1.5406,1.54439,50,65,0.020458,1,0,1.1301478233352923e-05,0.9968920934858397,0.0,1237
1.5406,1.54439,58,67,0.020458,1,0,1.1301478233352923e-05,0.9969033949640731,0.0,1238
1.5406,1.54439,60,80,0.05,1,0,1.1301478233352923e-05,0.9969146964423065,0.0,1239
1.5406,1.54439,62,67,0.020458,1,0,1.1301478233352923e-05,0.9969259979205398,0.0,1240
1.5406,,1,60,0.02,1,1,1.1301478233352923e-05,0.9969372993987732,0.0004725897920604915,1241
1.5406,,1,90,0.02,1,1,1.1301478233352923e-05,0.9969486008770065,0.0004725897920604915,1242
1.5406,,2,60,0.01,1,1,1.1301478233352923e-05,0.9969599023552399,0.0004725897920604915,1243
1.5406,,2,70,0.013,1,1,1.1301478233352923e-05,0.9969712038334733,0.0004725897920604915,1244
1.5406,,2,81,0.03,1,1,1.1301478233352923e-05,0.9969825053117066,0.0004725897920604915,1245
1.5406,,2,85,0.02,1,1,1.1301478233352923e-05,0.99699380678994,0.0004725897920604915,1246
1.5406,,2,90,0.01,1,1,1.1301478233352923e-05,0.9970051082681733,0.0004725897920604915,1247
1.5406,,2,92,0.015004,1,1,1.1301478233352923e-05,0.9970164097464067,0.0004725897920604915,1248
1.5406,,2,100,0.01,1,1,1.1301478233352923e-05,0.9970277112246401,0.0004725897920604915,1249
1.5406,,3,34,0.02,1,1,1.1301478233352923e-05,0.9970390127028734,0.0004725897920604915,1250
1.5406,,3,50,0.01,1,1,1.1301478233352923e-05,0.9970503141811068,0.0004725897920604915,1251
1.5406,,3,50,0.017,1,1,1.1301478233352923e-05,0.9970616156593402,0.0004725897920604915,1252
1.5406,,3,70,0.01,1,1,1.1301478233352923e-05,0.9970729171375735,0.0004725897920604915,1253
1.5406,,3,70,0.017,1,1,1.1301478233352923e-05,0.9970842186158069,0.0004725897920604915,1254
1.5406,,3,70,0.02,1,1,1.1301478233352923e-05,0.9970955200940402,0.0004725897920604915,1255
1.5406,,3,89,0.015004,1,1,1.1301478233352923e-05,0.9971068215722736,0.0004725897920604915,1256
1.5406,,3,90,0.01,1,1,1.1301478233352923e-05,0.997118123050507,0.0004725897920604915,1257
1.5406,,3,100,0.01,1,1,1.1301478233352923e-05,0.9971294245287403,0.0004725897920604915,1258
1.5406,,3,110,0.013,1,1,1.1301478233352923e-05,0.9971407260069737,0.0004725897920604915,1259
1.5406,,3,165,0.05,1,1,1.1301478233352923e-05,0.997152027485207,0.0004725897920604915,1260
1.5406,,3,166,0.05,1,1,1.1301478233352923e-05,0.9971633289634404,0.0004725897920604915,1261
1.5406,,4,34,0.02,1,1,1.1301478233352923e-05,0.9971746304416738,0.0004725897920604915,1262
1.5406,,4,43,0.016,1,1,1.1301478233352923e-05,0.9971859319199071,0.0004725897920604915,1263
1.5406,,4,50,0.005,1,1,1.1301478233352923e-05,0.9971972333981405,0.0004725897920604915,1264
1.5406,,4,50,0.017,1,1,1.1301478233352923e-05,0.9972085348763738,0.0004725897920604915,1265
1.5406,,4,60,0.01,1,1,1.1301478233352923e-05,0.9972198363546072,0.0004725897920604915,1266
1.5406,,4,71,0.02,1,1,1.1301478233352923e-05,0.9972311378328406,0.0004725897920604915,1267
1.5406,,4,72,0.015004,1,1,1.1301478233352923e-05,0.9972424393110739,0.0004725897920604915,1268
1.5406,,4,73,0.015004,1,1,1.1301478233352923e-05,0.9972537407893073,0.0004725897920604915,1269
1.5406,,4,85,0.005,1,1,1.1301478233352923e-05,0.9972650422675406,0.0004725897920604915,1270
1.5406,,5,40,0.02,1,1,1.1301478233352923e-05,0.997276343745774,0.0004725897920604915,1271
1.5406,,5,55,0.010231,1,1,1.1301478233352923e-05,0.9972876452240074,0.0004725897920604915,1272
1.5406,,5,59,0.015004,1,1,1.1301478233352923e-05,0.9972989467022407,0.0004725897920604915,1273
1.5406,,5,60,0.005,1,1,1.1301478233352923e-05,0.9973102481804741,0.0004725897920604915,1274
1.5406,,5,60,0.01,1,1,1.1301478233352923e-05,0.9973215496587075,0.0004725897920604915,1275
1.5406,,5,60,0.026,1,1,1.1301478233352923e-05,0.9973328511369408,0.0004725897920604915,1276
1.5406,,5,69,0.01671,1,1,1.1301478233352923e-05,0.9973441526151742,0.0004725897920604915,1277
1.5406,,5,70,0.01671,1,1,1.1301478233352923e-05,0.9973554540934075,0.0004725897920604915,1278
1.5406,,5,70,0.020458,1,1,1.1301478233352923e-05,0.9973667555716409,0.0004725897920604915,1279
1.5406,,5,70,0.026,1,1,1.1301478233352923e-05,0.9973780570498743,0.0004725897920604915,1280
1.5406,,5,72,0.015004,1,1,1.1301478233352923e-05,0.9973893585281076,0.0004725897920604915,1281
1.5406,,5,78,0.0105,1,1,1.1301478233352923e-05,0.997400660006341,0.0004725897920604915,1282
1.5406,,5,80,0.0105,1,1,1.1301478233352923e-05,0.9974119614845743,0.0004725897920604915,1283
1.5406,,5,85,0.025,1,1,1.1301478233352923e-05,0.9974232629628077,0.0004725897920604915,1284
1.5406,,5,90,0.013,1,1,1.1301478233352923e-05,0.9974345644410411,0.0004725897920604915,1285
1.5406,,5,90,0.015004,1,1,1.1301478233352923e-05,0.9974458659192744,0.0004725897920604915,1286
1.5406,,5,95,0.01,1,1,1.1301478233352923e-05,0.9974571673975078,0.0004725897920604915,1287
1.5406,,5,100,0.005,1,1,1.1301478233352923e-05,0.9974684688757411,0.0004725897920604915,1288
1.5406,,5,108,0.025,1,1,1.1301478233352923e-05,0.9974797703539745,0.0004725897920604915,1289
1.5406,,5,120,0.013,1,1,1.1301478233352923e-05,0.9974910718322079,0.0004725897920604915,1290
1.5406,,5,140,0.0088,1,1,1.1301478233352923e-05,0.9975023733104412,0.0004725897920604915,1291
1.5406,,5,140,0.013,1,1,1.1301478233352923e-05,0.9975136747886746,0.0004725897920604915,1292
1.5406,,6,31,0.01,1,1,1.1301478233352923e-05,0.997524976266908,0.0004725897920604915,1293
1.5406,,6,85,0.01,1,1,1.1301478233352923e-05,0.9975362777451413,0.0004725897920604915,1294
1.5406,,6,90,0.016,1,1,1.1301478233352923e-05,0.9975475792233747,0.0004725897920604915,1295
1.5406,,7,33,0.01,1,1,1.1301478233352923e-05,0.997558880701608,0.0004725897920604915,1296
1.5406,,7,100,0.005,1,1,1.1301478233352923e-05,0.9975701821798414,0.0004725897920604915,1297
1.5406,,7,100,0.02,1,1,1.1301478233352923e-05,0.9975814836580748,0.0004725897920604915,1298
1.5406,,7,100,0.026,1,1,1.1301478233352923e-05,0.9975927851363081,0.0004725897920604915,1299
1.5406,,7,125,0.015004,1,1,1.1301478233352923e-05,0.9976040866145415,0.0004725897920604915,1300
1.5406,,8,60,0.01671,1,1,1.1301478233352923e-05,0.9976153880927748,0.0004725897920604915,1301
1.5406,,8,70,0.01671,1,1,1.1301478233352923e-05,0.9976266895710082,0.0004725897920604915,1302
1.5406,,8,100,0.005,1,1,1.1301478233352923e-05,0.9976379910492416,0.0004725897920604915,1303
1.5406,,8,120,0.013,1,1,1.1301478233352923e-05,0.9976492925274749,0.0004725897920604915,1304
1.5406,,8,150,0.009208,1,1,1.1301478233352923e-05,0.9976605940057083,0.0004725897920604915,1305
1.5406,,9,110,0.026,1,1,1.1301478233352923e-05,0.9976718954839416,0.0004725897920604915,1306
1.5406,,10,70,0.005,1,1,1.1301478233352923e-05,0.997683196962175,0.0004725897920604915,1307
1.5406,,10,72,0.02,1,1,1.1301478233352923e-05,0.9976944984404084,0.0004725897920604915,1308
1.5406,,10,79,0.029669,1,1,1.1301478233352923e-05,0.9977057999186417,0.0004725897920604915,1309
1.5406,,10,80,0.008,1,1,1.1301478233352923e-05,0.9977171013968751,0.0004725897920604915,1310
1.5406,,10,80,0.026,1,1,1.1301478233352923e-05,0.9977284028751084,0.0004725897920604915,1311
1.5406,,10,81,0.020458,1,0,1.1301478233352923e-05,0.9977397043533418,0.0,1312
1.5406,,10,90,0.0319,1,1,1.1301478233352923e-05,0.9977510058315752,0.0004725897920604915,1313
1.5406,,10,100,0.013,1,1,1.1301478233352923e-05,0.9977623073098085,0.0004725897920604915,1314
1.5406,,10,100,0.02,1,1,1.1301478233352923e-05,0.9977736087880419,0.0004725897920604915,1315
1.5406,,10,100,0.025,1,1,1.1301478233352923e-05,0.9977849102662752,0.0004725897920604915,1316
1.5406,,10,110,0.0033,1,1,1.1301478233352923e-05,0.9977962117445086,0.0004725897920604915,1317
1.5406,,10,120,0.03,1,1,1.1301478233352923e-05,0.997807513222742,0.0004725897920604915,1318
1.5406,,10,126,0.01175,1,1,1.1301478233352923e-05,0.9978188147009753,0.0004725897920604915,1319
1.5406,,10,130,0.013,1,1,1.1301478233352923e-05,0.9978301161792087,0.0004725897920604915,1320
1.5406,,11,90,0.013,1,1,1.1301478233352923e-05,0.997841417657442,0.0004725897920604915,1321
1.5406,,12,110,0.01,1,1,1.1301478233352923e-05,0.9978527191356754,0.0004725897920604915,1322
1.5406,,15,130,0.026,1,1,1.1301478233352923e-05,0.9978640206139088,0.0004725897920604915,1323
1.5406,,15,152,0.01671,1,1,1.1301478233352923e-05,0.9978753220921421,0.0004725897920604915,1324
1.5406,,21,100,0.005,1,1,1.1301478233352923e-05,0.9978866235703755,0.0004725897920604915,1325
1.5406,,22,100,0.01,1,1,1.1301478233352923e-05,0.9978979250486089,0.0004725897920604915,1326
1.5406,,23,100,0.01,1,1,1.1301478233352923e-05,0.9979092265268422,0.0004725897920604915,1327
1.5406,,24,100,0.005,1,1,1.1301478233352923e-05,0.9979205280050756,0.0004725897920604915,1328
1.5418,1.54439,2,50,0.01,1,1,1.1301478233352923e-05,0.9979318294833089,0.0004725897920604915,1329
1.5418,,1,60,0.017,1,1,1.1301478233352923e-05,0.9979431309615423,0.0004725897920604915,1330
1.5418,,3,75,0.013,1,1,1.1301478233352923e-05,0.9979544324397757,0.0004725897920604915,1331
1.5418,,3,75,0.017,1,1,1.1301478233352923e-05,0.997965733918009,0.0004725897920604915,1332
1.5418,,3,80,0.008,1,1,1.1301478233352923e-05,0.9979770353962424,0.0004725897920604915,1333
1.5418,,3,80,0.017,1,1,1.1301478233352923e-05,0.9979883368744757,0.0004725897920604915,1334
1.5418,,4,90,0.013,1,1,1.1301478233352923e-05,0.9979996383527091,0.0004725897920604915,1335
1.5418,,4,90,0.02,1,1,1.1301478233352923e-05,0.9980109398309425,0.0004725897920604915,1336
1.5418,,4,90,0.026,1,1,1.1301478233352923e-05,0.9980222413091758,0.0004725897920604915,1337
1.5418,,4,100,0.013,1,1,1.1301478233352923e-05,0.9980335427874092,0.0004725897920604915,1338
1.5418,,5,35,0.025,1,1,1.1301478233352923e-05,0.9980448442656426,0.0004725897920604915,1339
1.5418,,5,40,0.017,1,1,1.1301478233352923e-05,0.9980561457438759,0.0004725897920604915,1340
1.5418,,5,50,0.013,1,1,1.1301478233352923e-05,0.9980674472221093,0.0004725897920604915,1341
1.5418,,5,50,0.01671,1,1,1.1301478233352923e-05,0.9980787487003426,0.0004725897920604915,1342
1.5418,,5,60,0.02,1,1,1.1301478233352923e-05,0.998090050178576,0.0004725897920604915,1343
1.5418,,5,60,0.03302,1,1,1.1301478233352923e-05,0.9981013516568094,0.0004725897920604915,1344
1.5418,,5,65,0.01671,1,1,1.1301478233352923e-05,0.9981126531350427,0.0004725897920604915,1345
1.5418,,5,70,0.026261,1,1,1.1301478233352923e-05,0.9981239546132761,0.0004725897920604915,1346
1.5418,,5,75,0.02,1,1,1.1301478233352923e-05,0.9981352560915094,0.0004725897920604915,1347
1.5418,,5,76,0.02,1,1,1.1301478233352923e-05,0.9981465575697428,0.0004725897920604915,1348
1.5418,,5,90,0.02,1,1,1.1301478233352923e-05,0.9981578590479762,0.0004725897920604915,1349
1.5418,,5,120,0.019438,1,1,1.1301478233352923e-05,0.9981691605262095,0.0004725897920604915,1350
1.5418,,6,70,0.011254,1,1,1.1301478233352923e-05,0.9981804620044429,0.0004725897920604915,1351
1.5418,,6,70,0.015346,1,1,1.1301478233352923e-05,0.9981917634826762,0.0004725897920604915,1352
1.5418,,6,70,0.1494,1,1,1.1301478233352923e-05,0.9982030649609096,0.0004725897920604915,1353
1.5418,,6,70,0.14975,1,1,1.1301478233352923e-05,0.998214366439143,0.0004725897920604915,1354
1.5418,,6,80,0.014323,1,1,1.1301478233352923e-05,0.9982256679173763,0.0004725897920604915,1355
1.5418,,6,80,0.02,1,1,1.1301478233352923e-05,0.9982369693956097,0.0004725897920604915,1356
1.5418,,6,91,0.026261,1,1,1.1301478233352923e-05,0.998248270873843,0.0004725897920604915,1357
1.5418,,6,105,0.018415,1,1,1.1301478233352923e-05,0.9982595723520764,0.0004725897920604915,1358
1.5418,,7,75,0.018415,1,1,1.1301478233352923e-05,0.9982708738303098,0.0004725897920604915,1359
1.5418,,7,80,0.016369,1,1,1.1301478233352923e-05,0.9982821753085431,0.0004725897920604915,1360
1.5418,,7,90,0.013,1,1,1.1301478233352923e-05,0.9982934767867765,0.0004725897920604915,1361
1.5418,,7,90,0.02,1,1,1.1301478233352923e-05,0.9983047782650099,0.0004725897920604915,1362
1.5418,,7,100,0.02074,1,1,1.1301478233352923e-05,0.9983160797432432,0.0004725897920604915,1363
1.5418,,8,60,0.02,1,1,1.1301478233352923e-05,0.9983273812214766,0.0004725897920604915,1364
1.5418,,8,60,0.026261,1,1,1.1301478233352923e-05,0.9983386826997099,0.0004725897920604915,1365
1.5418,,8,70,0.008185,1,1,1.1301478233352923e-05,0.9983499841779433,0.0004725897920604915,1366
1.5418,,8,80,0.017,1,1,1.1301478233352923e-05,0.9983612856561767,0.0004725897920604915,1367
1.5418,,8,80,0.026261,1,1,1.1301478233352923e-05,0.99837258713441,0.0004725897920604915,1368
1.5418,,8,85,0.02,1,1,1.1301478233352923e-05,0.9983838886126434,0.0004725897920604915,1369
1.5418,,8,95,0.018415,1,1,1.1301478233352923e-05,0.9983951900908767,0.0004725897920604915,1370
1.5418,,8,120,0.010231,1,1,1.1301478233352923e-05,0.9984064915691101,0.0004725897920604915,1371
1.5418,,8,120,0.013,1,1,1.1301478233352923e-05,0.9984177930473435,0.0004725897920604915,1372
1.5418,,8,120,0.014323,1,1,1.1301478233352923e-05,0.9984290945255768,0.0004725897920604915,1373
1.5418,,8,120,0.017392,1,1,1.1301478233352923e-05,0.9984403960038102,0.0004725897920604915,1374
1.5418,,9,75,0.03,1,1,1.1301478233352923e-05,0.9984516974820435,0.0004725897920604915,1375
1.5418,,9,98,0.02,1,1,1.1301478233352923e-05,0.9984629989602769,0.0004725897920604915,1376
1.5418,,10,70,0.015346,1,1,1.1301478233352923e-05,0.9984743004385103,0.0004725897920604915,1377
1.5418,,10,70,0.02,1,1,1.1301478233352923e-05,0.9984856019167436,0.0004725897920604915,1378
1.5418,,10,71,0.004,1,1,1.1301478233352923e-05,0.998496903394977,0.0004725897920604915,1379
1.5418,,10,80,0.015346,1,1,1.1301478233352923e-05,0.9985082048732103,0.0004725897920604915,1380
1.5418,,10,80,0.02,1,1,1.1301478233352923e-05,0.9985195063514437,0.0004725897920604915,1381
1.5418,,10,100,0.01,1,1,1.1301478233352923e-05,0.9985308078296771,0.0004725897920604915,1382
